시도,시군구,"행정동(행정기관명)",행정구역분류,행정기관코드,행정기관 생성일
부산광역시,영도구,남항동,21040530,2620053000,19981001
부산광역시,영도구,영선제1동,21040540,2620054000,19950101
부산광역시,영도구,영선제2동,21040550,2620055000,19950101
부산광역시,영도구,신선동,21040680,2620058500,20070101
부산광역시,영도구,봉래제1동,21040590,2620059000,19950101
부산광역시,영도구,봉래제2동,21040690,2620060500,20070101
부산광역시,영도구,청학제1동,21040630,2620063000,19950101
부산광역시,영도구,청학제2동,21040640,2620064000,19950101
부산광역시,영도구,동삼제1동,21040650,2620065000,19950101
부산광역시,영도구,동삼제2동,21040660,2620066000,19950101
부산광역시,영도구,동삼제3동,21040670,2620067000,19950101
부산광역시,부산진구,부산진구,21050,2623000000,19950101
부산광역시,부산진구,부전제1동,21050820,2623051000,19950101
부산광역시,부산진구,부전제2동,21050520,2623052000,19950101
부산광역시,부산진구,연지동,21050540,2623054000,19950101
부산광역시,부산진구,초읍동,21050550,2623055000,19950101
부산광역시,부산진구,양정제1동,21050560,2623056000,19950101
부산광역시,부산진구,양정제2동,21050570,2623057000,19950101
부산광역시,부산진구,전포제1동,21050830,2623060000,19950101
부산광역시,부산진구,전포제2동,21050610,2623061000,19950101
부산광역시,부산진구,부암제1동,21050640,2623064000,19950101
부산광역시,부산진구,부암제3동,21050660,2623066000,19950101
부산광역시,부산진구,당감제1동,21050800,2623067000,19990201
부산광역시,부산진구,당감제2동,21050680,2623068000,19950101
부산광역시,부산진구,당감제4동,21050700,2623070000,20130806
부산광역시,부산진구,가야제1동,21050810,2623071000,19950101
부산광역시,부산진구,가야제2동,21050720,2623072000,19950101
부산광역시,부산진구,개금제1동,21050740,2623074000,19950101
부산광역시,부산진구,개금제2동,21050750,2623075000,19950101
부산광역시,부산진구,개금제3동,21050760,2623076000,19950101
부산광역시,부산진구,범천제1동,21050770,2623077000,19950101
부산광역시,부산진구,범천제2동,21050840,2623078000,19950101
부산광역시,동래구,동래구,21060,2626000000,19950101
부산광역시,동래구,수민동,21060510,2626051000,19950101
부산광역시,동래구,복산동,21060520,2626052000,19950101
부산광역시,동래구,명륜동,21060650,2626054500,20110301
부산광역시,동래구,온천제1동,21060550,2626055000,19950101
부산광역시,동래구,온천제2동,21060560,2626056000,19950101
부산광역시,동래구,온천제3동,21060570,2626057000,19950101
부산광역시,동래구,사직제1동,21060580,2626058000,19950101
부산광역시,동래구,사직제2동,21060590,2626059000,19950101
부산광역시,동래구,사직제3동,21060600,2626060000,19950101
부산광역시,동래구,안락제1동,21060610,2626074000,19950101
부산광역시,동래구,안락제2동,21060620,2626075000,19950101
부산광역시,동래구,명장제1동,21060630,2626076100,19950101
부산광역시,동래구,명장제2동,21060640,2626076200,19950101
부산광역시,남구,남구,21070,2629000000,19950101
부산광역시,남구,대연제1동,21070700,2629051000,19950101
부산광역시,남구,대연제3동,21070530,2629053000,19950101
부산광역시,남구,대연제4동,21070540,2629054000,19950101
부산광역시,남구,대연제5동,21070550,2629055000,19950101
부산광역시,남구,대연제6동,21070560,2629056000,19950101
부산광역시,남구,용호제1동,21070570,2629057000,19950101
부산광역시,남구,용호제2동,21070580,2629058000,19950101
부산광역시,남구,용호제3동,21070590,2629059000,19950101
부산광역시,남구,용호제4동,21070600,2629060000,19950101
부산광역시,남구,용당동,21070610,2629061000,19950101
부산광역시,남구,감만제1동,21070620,2629062000,19950101
부산광역시,남구,감만제2동,21070630,2629063000,19950101
부산광역시,남구,우암동,21070710,2629064500,20130701
부산광역시,남구,문현제1동,21070660,2629068000,19950101
부산광역시,남구,문현제2동,21070670,2629069000,19950101
부산광역시,남구,문현제3동,21070680,2629070000,19950101
부산광역시,남구,문현제4동,21070690,2629071000,19950101
부산광역시,북구,북구,21080,2632000000,19950101
부산광역시,북구,구포제1동,21080510,2632051000,19950101
부산광역시,북구,구포제2동,21080520,2632052000,19950101
부산광역시,북구,구포제3동,21080530,2632052100,19950101
부산광역시,북구,금곡동,21080540,2632053000,19950101
부산광역시,북구,화명제1동,21080550,2632054100,20030701
부산광역시,북구,화명제2동,21080620,2632054200,20030701
부산광역시,북구,화명제3동,21080630,2632054300,20031222
부산광역시,북구,덕천제1동,21080560,2632055000,19950101
부산광역시,북구,덕천제2동,21080570,2632056000,19950101
부산광역시,북구,덕천제3동,21080580,2632056100,19950101
부산광역시,북구,만덕제1동,21080590,2632057100,19950101
부산광역시,북구,만덕제2동,21080600,2632057200,19950101
부산광역시,북구,만덕제3동,21080610,2632057300,19950101
부산광역시,해운대구,해운대구,21090,2635000000,19950101
부산광역시,해운대구,우제1동,21090730,2635051000,19950101
부산광역시,해운대구,우제2동,21090740,2635052000,19950101
부산광역시,해운대구,우제3동,21090750,2635052500,20160101
부산광역시,해운대구,중제1동,21090530,2635053000,19950101
부산광역시,해운대구,중제2동,21090540,2635054000,19950101
부산광역시,해운대구,좌제1동,21090660,2635055100,20031231
부산광역시,해운대구,좌제2동,21090670,2635055200,20031231
부산광역시,해운대구,좌제3동,21090680,2635055300,20031231
부산광역시,해운대구,좌제4동,21090690,2635055400,20031231
부산광역시,해운대구,송정동,21090560,2635056000,19950101
부산광역시,해운대구,반여제1동,21090700,2635057000,19950101
부산광역시,해운대구,반여제2동,21090580,2635058000,19950101
부산광역시,해운대구,반여제3동,21090590,2635059000,19950101
부산광역시,해운대구,반여제4동,21090710,2635059500,20050905
부산광역시,해운대구,반송제1동,21090720,2635061000,19950101
부산광역시,해운대구,반송제2동,21090620,2635062000,19950101
부산광역시,해운대구,재송제1동,21090640,2635065000,19950101
부산광역시,해운대구,재송제2동,21090650,2635066000,19950101
부산광역시,사하구,사하구,21100,2638000000,19950101
부산광역시,사하구,괴정제1동,21100510,2638051000,19950101
부산광역시,사하구,괴정제2동,21100520,2638052000,19950101
부산광역시,사하구,괴정제3동,21100530,2638053000,19950101
부산광역시,사하구,괴정제4동,21100540,2638054000,19950101
부산광역시,사하구,당리동,21100550,2638055000,19950101
부산광역시,사하구,하단제1동,21100560,2638056100,19950101
부산광역시,사하구,하단제2동,21100570,2638056200,19950101
부산광역시,사하구,신평제1동,21100580,2638057100,19950101
부산광역시,사하구,신평제2동,21100590,2638057200,19950101
부산광역시,사하구,장림제1동,21100600,2638058000,19950101
부산광역시,사하구,장림제2동,21100610,2638059000,19950101
부산광역시,사하구,다대제1동,21100620,2638060100,19950101
부산광역시,사하구,다대제2동,21100630,2638060200,19950101
부산광역시,사하구,구평동,21100640,2638061000,19950101
부산광역시,사하구,감천제1동,21100650,2638062000,19950101
부산광역시,사하구,감천제2동,21100660,2638063000,19950101
부산광역시,금정구,금정구,21110,2641000000,19950101
부산광역시,금정구,서제1동,21110510,2641051000,19950101
부산광역시,금정구,서제2동,21110520,2641052000,19950101
부산광역시,금정구,서제3동,21110720,2641053000,19950101
부산광역시,금정구,금사회동동,21110730,2641055500,20181001
부산광역시,금정구,부곡제1동,21110570,2641057000,19950101
부산광역시,금정구,부곡제2동,21110580,2641058000,19950101
부산광역시,금정구,부곡제3동,21110590,2641059000,19981101
부산광역시,금정구,부곡제4동,21110600,2641059100,19950101
부산광역시,금정구,장전제1동,21110610,2641060000,19950101
부산광역시,금정구,장전제2동,21110740,2641061000,19950101
부산광역시,금정구,선두구동,21110640,2641063500,19981101
부산광역시,금정구,청룡노포동,21110670,2641066500,19991001
부산광역시,금정구,남산동,21110680,2641067000,19950101
부산광역시,금정구,구서제1동,21110690,2641068000,19950101
부산광역시,금정구,구서제2동,21110700,2641069000,19950101
부산광역시,금정구,금성동,21110710,2641070000,19950101
부산광역시,강서구,강서구,21120,2644000000,19950101
부산광역시,강서구,대저1동,21120510,2644051000,19990201
부산광역시,강서구,대저2동,21120520,2644052000,19990201
부산광역시,강서구,강동동,21120530,2644053000,19950101
부산광역시,강서구,명지1동,21120590,2644053500,20180101
부산광역시,강서구,명지2동,21120600,2644054500,20180101
부산광역시,강서구,가락동,21120550,2644055000,19950101
부산광역시,강서구,녹산동,21120560,2644056000,19950101
부산광역시,강서구,가덕도동,21120580,2644058000,20150130
부산광역시,연제구,연제구,21130,2647000000,19950301
부산광역시,연제구,거제제1동,21130510,2647061000,19950301
부산광역시,연제구,거제제2동,21130520,2647062000,19950301
부산광역시,연제구,거제제3동,21130530,2647063000,19950301
부산광역시,연제구,거제제4동,21130540,2647064000,19950301
부산광역시,연제구,연산제1동,21130550,2647065000,19950301
부산광역시,연제구,연산제2동,21130560,2647066000,19950301
부산광역시,연제구,연산제3동,21130570,2647067000,19950301
부산광역시,연제구,연산제4동,21130580,2647068000,19950301
부산광역시,연제구,연산제5동,21130590,2647069000,19950301
부산광역시,연제구,연산제6동,21130600,2647070000,19950301
부산광역시,연제구,연산제8동,21130620,2647072000,19950301
부산광역시,연제구,연산제9동,21130630,2647073000,19950301
부산광역시,수영구,수영구,21140,2650000000,19950301
부산광역시,수영구,남천제1동,21140510,2650066000,19950301
부산광역시,수영구,남천제2동,21140520,2650067000,19950301
부산광역시,수영구,수영동,21140530,2650073000,19950301
부산광역시,수영구,망미제1동,21140540,2650074000,19950301
부산광역시,수영구,망미제2동,21140550,2650075000,19950301
부산광역시,수영구,광안제1동,21140560,2650076000,19950301
부산광역시,수영구,광안제2동,21140570,2650077000,19950301
부산광역시,수영구,광안제3동,21140580,2650078000,19950301
부산광역시,수영구,광안제4동,21140590,2650079000,19950301
부산광역시,수영구,민락동,21140600,2650080000,19950301
부산광역시,사상구,사상구,21150,2653000000,19950301
부산광역시,사상구,삼락동,21150510,2653058000,19950301
부산광역시,사상구,모라제1동,21150520,2653059100,19950301
부산광역시,사상구,모라제3동,21150540,2653059300,19950301
부산광역시,사상구,덕포제1동,21150550,2653060000,19950301
부산광역시,사상구,덕포제2동,21150560,2653061000,19950301
부산광역시,사상구,괘법동,21150570,2653062000,19950301
부산광역시,사상구,감전동,21150650,2653064500,20080101
부산광역시,사상구,주례제1동,21150600,2653065000,19950301
부산광역시,사상구,주례제2동,21150610,2653066000,19950301
부산광역시,사상구,주례제3동,21150620,2653066100,19950301
부산광역시,사상구,학장동,21150630,2653067000,19950301
부산광역시,사상구,엄궁동,21150640,2653068000,19950301
