연번,시도,시군구,읍면동,우편번호,주소
3186,경북,포항시 남구,호미곶면 행정복지센터,37928,경상북도 포항시 남구 호미곶면 해맞이로 242
3187,경북,포항시 남구,대이동 행정복지센터,37685,경상북도 포항시 남구 대이로 17
3188,경북,포항시 남구,상대동 행정복지센터,37766,경상북도 포항시 남구 상대로 98
3189,경북,포항시 남구,송도동 행정복지센터,37800,경상북도 포항시 남구 송림로 25
3190,경북,포항시 남구,제철동 행정복지센터,37878,경상북도 포항시 남구 인덕로 79
3191,경북,포항시 남구,청림동 행정복지센터,37920,경상북도 포항시 남구 신항로 10
3192,경북,포항시 남구,해도동 행정복지센터,37795,경상북도 포항시 남구 상공로 235
3193,경북,포항시 남구,효곡동 행정복지센터,37664,경상북도 포항시 남구 효자동길 30
3194,경북,포항시 북구,흥해읍 행정복지센터,37544,경상북도 포항시 북구 흥해읍 동해대로 1511
3195,경북,포항시 북구,기계면 행정복지센터,37528,경상북도 포항시 북구 기계면 근면길 14
3196,경북,포항시 북구,기북면 행정복지센터,37524,경상북도 포항시 북구 기북면 기북로 443
3197,경북,포항시 북구,송라면 행정복지센터,37511,경상북도 포항시 북구 송라면 보경로 56
3198,경북,포항시 북구,신광면 행정복지센터,37522,경상북도 포항시 북구 신광면 토성길37번길 13
3199,경북,포항시 북구,죽장면 행정복지센터,37507,경상북도 포항시 북구 죽장면 새마을로 3610
3200,경북,포항시 북구,청하면 행정복지센터,37515,경상북도 포항시 북구 청하면 청하로217번길 22
3201,경북,포항시 북구,두호동 행정복지센터,37708,경상북도 포항시 북구 삼호로 260
3202,경북,포항시 북구,양학동 행정복지센터,37695,경상북도 포항시 북구 양학로17번길 4
3203,경북,포항시 북구,용흥동 행정복지센터,37652,경상북도 포항시 북구 새마을로 20
3204,경북,포항시 북구,우창동 행정복지센터,37636,경상북도 포항시 북구 우창동로 24
3205,경북,포항시 북구,장량동 행정복지센터,37586,경상북도 포항시 북구 장량로 50
3206,경북,포항시 북구,죽도동 행정복지센터,37744,경상북도 포항시 북구 죽도로40번길 28
3207,경북,포항시 북구,중앙동 행정복지센터,37718,경상북도 포항시 북구 학산로 54
3208,경북,포항시 북구,환여동 행정복지센터,37601,경상북도 포항시 북구 삼호로 400
3209,경남,거제시,거제면사무소,53286,경상남도 거제시 거제면 서상길 1
3210,경남,거제시,남부면사무소,53333,경상남도 거제시 남부면 남부해안로 30
3211,경남,거제시,동부면사무소,53331,경상남도 거제시 동부면 동부로 16
3212,경남,거제시,둔덕면사무소,53281,경상남도 거제시 거제남서로 4620
3213,경남,거제시,사등면사무소,53276,경상남도 거제시 사등면 성포로 104
3214,경남,거제시,연초면사무소,53212,경상남도 거제시 연초면 죽토로 11
3215,경남,거제시,일운면사무소,53328,경상남도 거제시 일운면 지세포4길 7
3216,경남,거제시,장목면사무소,53201,경상남도 거제시 장목면 장동1길 46-1
3217,경남,거제시,하청면사무소,53204,경상남도 거제시 하청면 하청로 12-7
3218,경남,거제시,고현동 주민센터,53257,경상남도 거제시 계룡로11길 21
3219,경남,거제시,능포동 주민센터,53313,경상남도 거제시 능포로 182
3220,경남,거제시,상문동 주민센터,53294,경상남도 거제시 거제중앙로 1641
3221,경남,거제시,수양동 주민센터,53241,경상남도 거제시 제산로5길 26
3222,경남,거제시,아주동 주민센터,53310,경상남도 거제시 탑곡로 73
3223,경남,거제시,옥포1동 주민센터,53229,경상남도 거제시 옥포대첩로4길 34
3224,경남,거제시,옥포2동 행정복지센터,53224,경상남도 거제시 옥포로25길 16
3225,경남,거제시,장승포동 주민센터,53320,경상남도 거제시 장승로 146-25
3226,경남,거제시,장평동 주민센터,53268,경상남도 거제시 장평3로 10
3227,경남,거창군,거창읍 행정복지센터,50131,경상남도 거창군 거창읍 거열로 90
3228,경남,거창군,가북면 행정복지센터,50117,경상남도 거창군 가북면 용암로 17-16
3229,경남,거창군,가조면 행정복지센터,50118,경상남도 거창군 가조면 장군봉1길 8
3230,경남,거창군,고제면 행정복지센터,50111,경상남도 거창군 고제면 입석1길 14
3231,경남,거창군,남상면 행정복지센터,50148,경상남도 거창군 남상면 인평길 36
3232,경남,거창군,남하면 행정복지센터,50123,경상남도 거창군 남하면 영서로 41
3233,경남,거창군,마리면 행정복지센터,50109,경상남도 거창군 마리면 빼재로 18
3234,경남,거창군,북상면 행정복지센터,50102,경상남도 거창군 북상면 덕유월성로 2315
3235,경남,거창군,신원면 행정복지센터,50153,경상남도 거창군 신원면 신차로 3067
3236,경남,거창군,웅양면 행정복지센터,50113,경상남도 거창군 웅양면 웅양로 1431
3237,경남,거창군,위천면 행정복지센터,50103,경상남도 거창군 위천면 원락길 324
3238,경남,거창군,주상면 행정복지센터,50115,경상남도 거창군 주상면 주곡로 655
3239,경남,고성군,고성읍 행정복지센터,52936,경상남도 고성군 고성읍 송학로 93
3240,경남,고성군,개천면사무소,52904,경상남도 고성군 개천면 옥천로1278
3241,경남,고성군,거류면사무소,52925,경상남도 고성군 거류면 당동3길 5
3242,경남,고성군,구만면사무소,52908,경상남도 고성군 구만면 영회로 1765
3243,경남,고성군,대가면사무소,52928,경상남도 고성군 대가면 대가로 471
3244,경남,고성군,동해면사무소,52918,경상남도 고성군 동해면 장기3길 100
3245,경남,고성군,마암면사무소,52911,경상남도 고성군 마암면 옥천로 247
3246,경남,고성군,삼산면사무소,52959,경상남도 고성군 삼산면 공룡로2137
3247,경남,고성군,상리면사무소,52951,경상남도 고성군 상리면 척번정 1길 105
3248,경남,고성군,영오면사무소,52901,경상남도 고성군 영오면 영산1길 7
3249,경남,고성군,영현면사무소,52906,경상남도 고성군 영현면 대가로 1681
3250,경남,고성군,하이면사무소,52961,경상남도 고성군 하이면 공룡로 1
3251,경남,고성군,하일면사무소,52956,경상남도 고성군 하일면 공룡로 979
3252,경남,고성군,회화면사무소,52915,경상남도 고성군 회화면 배둔로 80
3253,경남,김해시,진영읍 행정복지센터,50864,경상남도 김해시 진영읍 김해대로 440(임시청사)
3254,경남,김해시,대동면 행정복지센터,50809,경상남도 김해시 대동면 대동로 610
3255,경남,김해시,상동면 행정복지센터,50805,경상남도 김해시 상동면 상동로 554
3256,경남,김해시,생림면 행정복지센터,50801,경상남도 김해시 생림면 봉림로 40
3257,경남,김해시,주촌면 행정복지센터,50968,경상남도 김해시 주촌면 서부로1638번길 12
3258,경남,김해시,진례면 행정복지센터,50873,경상남도 김해시 진례면 송현로 77-18
3259,경남,김해시,한림면 행정복지센터,50858,경상남도 김해시 한림면 장방리 333-20
3260,경남,김해시,내외동 행정복지센터,50952,경상남도 김해시 내외로 67 (내동)
3261,경남,김해시,동상동 행정복지센터,50915,경상남도 김해시 분성로335번길 34(동상동)
3262,경남,김해시,부원동 행정복지센터,50924,경상남도 김해시 김해대로 2371번길 26-16
3263,경남,김해시,북부동 행정복지센터,50901,경상남도 김해시 해반천로 160
3264,경남,김해시,불암동 행정복지센터,50937,경상남도 김해시 식만로 388
3265,경남,김해시,삼안동 행정복지센터,50818,경상남도 김해시 활천로255번길 12
3266,경남,김해시,장유1동 행정복지센터,50974,경상남도 김해시 금관대로 579
3267,경남,김해시,장유2동 행정복지센터,50986,경상남도 김해시 능동로 43
3268,경남,김해시,장유3동 행정복지센터,51005,경상남도 김해시 관동로 25
3269,경남,김해시,칠산서부동 행정복지센터,50964,경상남도 김해시 전하로 99(흥동)
3270,경남,김해시,활천동 행정복지센터,50933,경상남도 김해시 인제로11번길 51
3271,경남,김해시,회현동 행정복지센터,50920,경상남도 김해시 가락로63번길 33
3272,경남,남해군,남해읍 행정복지센터,52420,경상남도 남해군 남해읍 남해읍 화전로 81　
3273,경남,남해군,고현면 행정복지센터,52404,경상남도 남해군 고현면 탑동로 42
3274,경남,남해군,남면 행정복지센터,52437,경상남도 남해군 남면 남서대로 778
3275,경남,남해군,미조면 행정복지센터,52442,경상남도 남해군 미조면 미송로 60　
3276,경남,남해군,삼동면 행정복지센터,52444,경상남도 남해군 삼동면 동부대로1876번길 12
3277,경남,남해군,상주면 행정복지센터,52440,경상남도 남해군 상주면 남해대로 705
3278,경남,남해군,서면 행정복지센터,52410,경상남도 남해군 서면 스포츠로 676
3279,경남,남해군,설천면 행정복지센터,52401,경상남도 남해군 설천면 설천로 695　
3280,경남,남해군,이동면 행정복지센터,52431,경상남도 남해군 이동면 무림로 76　
3281,경남,남해군,창선면 행정복지센터,52453,경상남도 남해군 창선면 창선로97번길 6　　
3282,경남,밀양시,삼랑진읍 행정복지센터,50467,경상남도 밀양시 삼랑진읍 외송중앙길 6
3283,경남,밀양시,하남읍 행정복지센터,50460,경상남도 밀양시 하남읍 수산중앙로 53
3284,경남,밀양시,단장면 행정복지센터,50417,경상남도 밀양시 단장면 표충로 359
3285,경남,밀양시,무안면 행정복지센터,50408,경상남도 밀양시 무안면 동부1길 13
3286,경남,밀양시,부북면 행정복지센터,50402,경상남도 밀양시 부북면 부북로 28
3287,경남,밀양시,산내면 행정복지센터,50414,경상남도 밀양시 산내면 산내로 322
3288,경남,밀양시,산외면 행정복지센터,50441,경상남도 밀양시 산외면 산외로 427
3289,경남,밀양시,상남면 행정복지센터,50449,경상남도 밀양시 상남면 상남로 1031
3290,경남,밀양시,상동면 행정복지센터,50409,경상남도 밀양시 상동로 554
3291,경남,밀양시,청도면 행정복지센터,50400,경상남도 밀양시 청도면 청도로 100
3292,경남,밀양시,초동면 행정복지센터,50455,경상남도 밀양시 초동면 초동로 111
3293,경남,밀양시,가곡동 행정복지센터,50442,경상남도 밀양시 가곡14길 4
3294,경남,밀양시,교동 행정복지센터,50420,경상남도 밀양시 교동로 189
3295,경남,밀양시,내이동 행정복지센터,50423,경상남도 밀양시 중앙로 425-4
3296,경남,밀양시,내일동 행정복지센터,50431,경상남도 밀양시 중앙로 346
3297,경남,밀양시,삼문동 행정복지센터,50438,경상남도 밀양시 미리벌중앙로1길 12-1
3298,경남,사천시,사천읍 행정복지센터,52516,"경상남도 사천시 사천읍 무산로 21, 3층"
3299,경남,사천시,곤명면 행정복지센터 ,52500,경상남도 사천시 곤명면 원전새길 64
3300,경남,사천시,곤양면 행정복지센터,52504,경상남도 사천시 곤양면 성내공원길 11
3301,경남,사천시,사남면 행정복지센터,52536,경상남도 사천시 사남면 진삼로 1108
3302,경남,사천시,서포면 행정복지센터,52543,경상남도 사천시 서포면 자구로 465-17
3303,경남,사천시,용현면 행정복지센터,52539,경상남도 사천시 용현면 진삼로 637
3304,경남,사천시,정동면 행정복지센터,52523,경상남도 사천시 정동면 상정대로 2540-39
3305,경남,사천시,축동면 행정복지센터,52510,경상남도 사천시 축동면 길평1길 20
3306,경남,사천시,남양동 행정복지센터,52547,경상남도 사천시 임내안길 65
3307,경남,사천시,동서금동 행정복지센터,52566,경상남도 사천시 신항로 25
3308,경남,사천시,동서동 행정복지센터,52569,경상남도 사천시 수남길 102
3309,경남,사천시,벌용동 행정복지센터,52552,경상남도 사천시 벌용길 60
3310,경남,사천시,선구동 행정복지센터,52557,경상남도 사천시 각산로 22
